event_id,timestamp,event_type,source_ip,user_agent,endpoint,http_method,query_params,username,auth_result,failure_reason,dest_port,protocol,connection_result,response_code,response_time_ms
b369df1f-ca58-4106-967e-8d4e49cc1dcd,2024-12-05T16:15:29.213697Z,CONNECTION_ATTEMPT,172.16.0.10,,,GET,,,,,25683,UDP,TIMEOUT,,78
9d2028bc-b561-4cbc-b7e2-48c66e50a57d,2024-12-05T16:31:12.432808Z,CONNECTION_ATTEMPT,10.0.0.53,,,POST,,,,,11560,UDP,RESET,,53
9b3e510d-50e1-4746-aa02-b8988c505862,2024-12-05T16:46:26.749764Z,HTTP_REQUEST,192.168.1.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/files,GET,,,,,,,,200,199
a0527ad2-c294-4a74-afe5-a01aefc68ff2,2024-12-05T16:53:04.154836Z,AUTH_ATTEMPT,172.16.0.13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login,GET,,lisa.thomas,FAILED,account_not_found,,,,401,97
68e7da3d-8eb7-403a-8fea-4e34d7ef807f,2024-12-05T17:00:10.212125Z,CONNECTION_ATTEMPT,209.141.47.245,,,GET,,,,,57161,UDP,TIMEOUT,,78
a048d0ba-23a6-4994-85c7-fa5f480ff8c5,2024-12-05T17:31:16.353493Z,CONNECTION_ATTEMPT,209.141.47.245,,,POST,,,,,22380,TCP,OPEN,,14
b062a679-789e-4986-8979-e4ae573a853c,2024-12-05T17:31:29.928989Z,HTTP_REQUEST,45.155.205.233,Wget/1.21.1,/api/profile,GET,,,,,,,,201,90
72deec52-f2e3-4b58-8207-57ec2546031d,2024-12-05T17:46:59.804540Z,AUTH_ATTEMPT,10.0.0.51,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/logout,GET,,sarah.johnson,LOGOUT,,,,,200,67
3fca3246-70a3-4b15-830f-8dac28c3f40b,2024-12-05T17:59:52.303297Z,HTTP_REQUEST,185.220.101.45,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",/wp-admin,POST,,,,,,,,201,108
0cbc9bee-8fbc-4037-99aa-6a125dc37866,2024-12-05T18:46:33.222230Z,HTTP_REQUEST,192.168.1.102,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/contact,GET,,,,,,,,204,62
f11ba722-33d8-4db1-aaae-c21a053bc557,2024-12-05T19:59:45.361793Z,AUTH_ATTEMPT,10.0.0.50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/logout,GET,,matthew.robinson,LOGOUT,,,,,200,33
82fcdf53-5441-4063-97aa-da30a80ac14d,2024-12-05T20:44:06.800285Z,CONNECTION_ATTEMPT,192.168.1.102,,,POST,,,,,7011,TCP,RESET,,25
ac90bfcd-e854-43fd-8050-2350735e9282,2024-12-05T20:50:26.722079Z,AUTH_ATTEMPT,10.0.0.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",/login,GET,,nicole.clark,FAILED,invalid_credentials,,,,401,60
5ea6e9bb-defa-40e7-9758-f016cd3e81e2,2024-12-05T20:58:49.450502Z,HTTP_REQUEST,10.0.0.50,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/api/secrets,POST,,,,,,,,200,197
3a34939a-1258-4b89-839e-f5af587fa244,2024-12-05T21:18:56.920283Z,CONNECTION_ATTEMPT,172.16.0.12,,,GET,,,,,1091,TCP,REFUSED,,87
5f213922-2394-49a2-8988-a4f041b2e438,2024-12-05T21:24:23.285433Z,HTTP_REQUEST,10.0.0.50,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/api/diagnostic,POST,,,,,,,,204,132
dcaf3099-867b-47fb-9225-6d6892941776,2024-12-05T21:54:56.686969Z,AUTH_ATTEMPT,192.168.1.103,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",/logout,POST,,david.brown,LOGOUT,,,,,200,80
39391556-4d8f-401e-af08-c8b3c67e828d,2024-12-05T22:53:03.474096Z,AUTH_ATTEMPT,172.16.0.14,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",/logout,GET,,lisa.thomas,LOGOUT,,,,,200,45
1eb98403-3fe9-4a13-99a2-1527c6da8e1c,2024-12-05T23:11:10.442332Z,AUTH_ATTEMPT,194.26.192.64,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",/logout,GET,,chris.miller,LOGOUT,,,,,200,80
e2e95088-3eb4-41b3-80fb-ca8a187f8077,2024-12-05T23:31:40.977023Z,HTTP_REQUEST,23.129.64.100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",/contact,GET,,,,,,,,204,61
9135192d-b058-4ef9-880e-63112766d24a,2024-12-05T23:32:48.690468Z,AUTH_ATTEMPT,10.0.0.53,Nikto/2.5.0,/logout,GET,,lisa.thomas,LOGOUT,,,,,200,58
ec0762f2-1e9c-48de-b0ac-3b161f93cc03,2024-12-05T23:42:15.348812Z,HTTP_REQUEST,10.0.0.50,Wget/1.21.1,/files,POST,,,,,,,,200,80
ceba7b27-1b6b-41ce-9acf-f41c9fe1faa7,2024-12-06T00:00:04.166235Z,AUTH_ATTEMPT,192.168.1.103,sqlmap/1.7.2#stable (https://sqlmap.org),/login,POST,,lisa.thomas,FAILED,invalid_credentials,,,,401,1817
920379e0-dd01-46ac-9cce-34481927e84a,2024-12-06T00:03:41.040929Z,CONNECTION_ATTEMPT,193.32.162.159,,,GET,,,,,60365,UDP,RESET,,29
b521a7d9-40a9-4199-8d00-47908be28e56,2024-12-06T02:10:17.696421Z,HTTP_REQUEST,172.16.0.13,python-requests/2.28.1,/about,GET,,,,,,,,201,57
01280e82-51c1-4cdb-aca4-3786e6b95256,2024-12-06T02:29:54.179171Z,AUTH_ATTEMPT,195.54.160.149,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",/login,POST,,matthew.robinson,SUCCESS,,,,,200,53
d707e9ad-171e-46ad-bd20-6b42e69c4c2c,2024-12-06T02:59:20.533584Z,HTTP_REQUEST,10.0.0.54,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",/admin/panel,POST,,,,,,,,204,150
2251d6bd-387e-4578-812d-f77b42e4c1b3,2024-12-06T03:01:28.918596Z,CONNECTION_ATTEMPT,193.32.162.159,,,GET,,,,,20180,UDP,TIMEOUT,,90
8d3561a5-8b18-403a-a268-aab585216c15,2024-12-06T03:48:01.999083Z,HTTP_REQUEST,192.168.1.104,sqlmap/1.7.2#stable (https://sqlmap.org),/api/orders,POST,,,,,,,,201,776
2e2172dc-472b-4a43-94b0-bbd52d97ef26,2024-12-06T04:27:23.250166Z,HTTP_REQUEST,91.92.109.87,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",/api/secrets,GET,,,,,,,,201,95
282d187f-a8e4-4032-9805-f01e8b04b4d7,2024-12-06T04:28:44.318841Z,HTTP_REQUEST,192.168.1.103,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",/wp-admin,POST,,,,,,,,200,58
92650eb7-1b67-43ec-b7ea-124546e2f0bf,2024-12-06T04:36:40.167164Z,AUTH_ATTEMPT,209.141.47.245,Wget/1.21.1,/login,POST,,chris.miller,SUCCESS,,,,,200,76
9dccc06c-1d06-416c-9fe8-826afe4d37be,2024-12-06T05:09:48.853678Z,CONNECTION_ATTEMPT,192.168.1.104,,,GET,,,,,65213,TCP,TIMEOUT,,86
af556953-9438-472d-b4a5-6e61bcae907e,2024-12-06T06:11:17.748306Z,HTTP_REQUEST,172.16.0.13,sqlmap/1.7.2#stable (https://sqlmap.org),/api/export,GET,,,,,,,,200,52
29af7f5d-b438-4d58-a2bb-d4ba0df81c08,2024-12-06T06:35:40.871752Z,CONNECTION_ATTEMPT,172.16.0.12,,,GET,,,,,19968,TCP,OPEN,,65
c60a76bb-cf15-4d6c-b860-51b103eb290c,2024-12-06T08:12:36.596867Z,CONNECTION_ATTEMPT,10.0.0.51,,,GET,,,,,38177,UDP,RESET,,89
8ce41a73-6c27-4256-ab31-b587d14dde2f,2024-12-06T08:19:05.627808Z,CONNECTION_ATTEMPT,10.0.0.54,,,GET,,,,,11571,TCP,TIMEOUT,,31
5db0ef47-3630-4b2f-ab27-e7553a978c73,2024-12-06T08:31:01.220263Z,CONNECTION_ATTEMPT,192.168.1.104,,,POST,,,,,54562,TCP,OPEN,,25
c473b857-e387-40ae-b5d8-636180dfebff,2024-12-06T08:35:33.968443Z,HTTP_REQUEST,192.168.1.100,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/notifications,POST,,,,,,,,201,30
bbac2511-b5ac-4289-9a22-2d41105a6ac1,2024-12-06T09:00:17.140292Z,AUTH_ATTEMPT,192.168.1.102,curl/7.68.0,/logout,POST,,lisa.thomas,LOGOUT,,,,,200,555
40a0bb81-879b-4dec-b3ec-e4ce5fc8a5f6,2024-12-06T09:03:13.549742Z,HTTP_REQUEST,192.168.1.100,Nikto/2.5.0,/.env,POST,,,,,,,,200,1311
8aee99a4-6bc5-4721-8fe8-57e1fb996607,2024-12-06T09:09:54.702367Z,CONNECTION_ATTEMPT,10.0.0.54,,,POST,,,,,63316,TCP,REFUSED,,70
e9288599-3039-4210-b1ad-32912a47e98f,2024-12-06T09:28:30.590185Z,CONNECTION_ATTEMPT,103.75.201.4,,,POST,,,,,38030,TCP,TIMEOUT,,45
ab58c0f3-76df-4ce3-a6e6-4725995fce4f,2024-12-06T09:34:07.376241Z,CONNECTION_ATTEMPT,192.168.1.103,,,POST,,,,,8964,TCP,RESET,,13
eb8cd645-b49e-45fd-8bc1-2090bbe5e2cb,2024-12-06T09:50:51.293950Z,AUTH_ATTEMPT,185.156.73.54,sqlmap/1.7.2#stable (https://sqlmap.org),/logout,POST,,andrew.rodriguez,LOGOUT,,,,,200,37
6fc707e6-da11-496b-9137-fb781e5612a4,2024-12-06T09:56:10.076093Z,CONNECTION_ATTEMPT,172.16.0.10,,,POST,,,,,60870,UDP,REFUSED,,37
4b782520-427c-4880-a099-5ad94f73c804,2024-12-06T10:11:33.367145Z,HTTP_REQUEST,172.16.0.13,Wget/1.21.1,/api/diagnostic,GET,id=1' AND SLEEP(5) --,,,,,,,500,398
25b76b62-1d83-423b-b884-35d4c0f07032,2024-12-06T10:16:04.008326Z,AUTH_ATTEMPT,192.168.1.100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",/login,GET,,emily.davis,SUCCESS,,,,,200,87
71354e9d-7bd2-4887-8031-3d195c7eae11,2024-12-06T10:17:05.373387Z,HTTP_REQUEST,10.0.0.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",/api/settings,GET,,,,,,,,200,100
5bc89465-c94a-48d3-ad75-03cd455dc240,2024-12-06T10:21:21.771567Z,CONNECTION_ATTEMPT,192.168.1.103,,,POST,,,,,27173,TCP,RESET,,44
45dbe29e-f43b-43c5-8959-58d10af6a825,2024-12-06T10:28:03.863419Z,HTTP_REQUEST,195.54.160.149,masscan/1.3.2,/console,POST,,,,,,,,201,378
48575108-edd3-4788-9e26-77bf908c93a8,2024-12-06T10:28:20.770914Z,HTTP_REQUEST,192.168.1.102,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/contact,POST,,,,,,,,204,145
ca30c4a9-a1c6-4582-a19b-e74942dec60c,2024-12-06T10:30:30.602805Z,AUTH_ATTEMPT,192.168.1.101,Nikto/2.5.0,/logout,POST,,sarah.johnson,LOGOUT,,,,,200,475
5e0c7203-fec5-4156-b57b-d049dd2ec0e2,2024-12-06T11:00:07.191701Z,HTTP_REQUEST,192.168.1.101,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",/docs,POST,,,,,,,,201,78
db6770c2-4514-4cc0-814c-1786c31699be,2024-12-06T11:08:31.691252Z,AUTH_ATTEMPT,192.168.1.101,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",/logout,POST,,ashley.martin,LOGOUT,,,,,200,27
37e0cf4b-d50d-43f9-8d4c-611b8ca19d06,2024-12-06T11:18:55.060217Z,CONNECTION_ATTEMPT,192.168.1.100,,,POST,,,,,57436,UDP,REFUSED,,74
d4ccab41-d537-4712-94c3-b383d7eabc14,2024-12-06T11:35:43.419072Z,CONNECTION_ATTEMPT,10.0.0.50,,,POST,,,,,37650,UDP,OPEN,,12
d5dea0cf-441d-409a-a197-d655d7656765,2024-12-06T11:46:25.959014Z,AUTH_ATTEMPT,10.0.0.53,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",/logout,GET,,jennifer.white,LOGOUT,,,,,200,97
f07adcdf-f651-4637-870f-89d2288771fc,2024-12-06T11:50:06.351735Z,HTTP_REQUEST,195.54.160.149,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/help,GET,,,,,,,,201,71
fa0b18a7-311a-4622-9924-974f69248603,2024-12-06T12:13:02.486506Z,HTTP_REQUEST,192.168.1.104,Nmap Scripting Engine,/home,GET,,,,,,,,201,46
da00e2e1-a3b0-4a9b-b8b1-03043af12683,2024-12-06T12:13:40.216565Z,CONNECTION_ATTEMPT,185.220.101.45,,,POST,,,,,49874,TCP,RESET,,74
7c8c9fa7-9f00-4211-8f84-35d7f06e1f2f,2024-12-06T12:16:30.157232Z,AUTH_ATTEMPT,103.75.201.4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/logout,POST,,emily.davis,LOGOUT,,,,,200,72
7d7ebf15-9b03-42a4-86f9-622b58a585bd,2024-12-06T12:17:23.237498Z,AUTH_ATTEMPT,193.32.162.159,Wget/1.21.1,/logout,POST,,jennifer.white,LOGOUT,,,,,200,460
8b3942ad-1c74-411f-87d7-48d7b5af3293,2024-12-06T12:32:48.752537Z,AUTH_ATTEMPT,172.16.0.10,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",/login,GET,,john.doe,SUCCESS,,,,,200,60
a580c413-707c-4068-a32f-6f8080f53467,2024-12-06T12:39:56.277314Z,HTTP_REQUEST,10.0.0.51,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/contact,POST,,,,,,,,201,44
16b5c7c6-8101-4de4-99e1-16c2164ff5af,2024-12-06T12:45:43.681754Z,HTTP_REQUEST,10.0.0.51,Nikto/2.5.0,/console,GET,,,,,,,,204,193
d7b54e36-81ef-497d-80e5-cd1449546687,2024-12-06T12:57:22.591618Z,CONNECTION_ATTEMPT,192.168.1.102,,,GET,,,,,62226,TCP,RESET,,97
3abb7fd7-b95b-43e9-8ab7-632e30fd7514,2024-12-06T13:14:12.382680Z,HTTP_REQUEST,5.188.206.13,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",/contact,POST,,,,,,,,201,147
796c0754-04ef-46c7-98f7-3be9b60087e4,2024-12-06T13:29:19.100499Z,CONNECTION_ATTEMPT,192.168.1.104,,,GET,,,,,43576,TCP,REFUSED,,91
81574018-0a73-452f-a357-95e641155687,2024-12-06T13:29:19.892784Z,HTTP_REQUEST,185.156.73.54,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",/api/health,GET,,,,,,,,200,131
630a32f3-38b4-4dc3-ab75-de951b2ae932,2024-12-06T13:42:24.811350Z,AUTH_ATTEMPT,192.168.1.103,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",/login,GET,,david.brown,SUCCESS,,,,,200,96
073b561d-85a0-46e1-9221-bae4143b48fb,2024-12-06T13:58:05.472040Z,AUTH_ATTEMPT,172.16.0.11,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",/login,GET,,james.jackson,FAILED,invalid_password,,,,401,136
9c1dbf79-4de0-41fa-8d18-83640d96f381,2024-12-06T13:58:58.794106Z,AUTH_ATTEMPT,10.0.0.52,sqlmap/1.7.2#stable (https://sqlmap.org),/logout,GET,,sarah.johnson,LOGOUT,,,,,200,809
e38e3628-8412-4145-9bdb-1a39afc7869c,2024-12-06T14:03:28.518089Z,CONNECTION_ATTEMPT,172.16.0.10,,,GET,,,,,12084,TCP,TIMEOUT,,25
b13aae4f-6c10-4176-a36b-c1cc2da8cbf5,2024-12-06T14:04:25.435740Z,AUTH_ATTEMPT,10.0.0.51,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/logout,GET,,jennifer.white,LOGOUT,,,,,200,49
e99bdead-100c-423e-9560-75adfc5dc847,2024-12-06T14:59:27.519953Z,AUTH_ATTEMPT,192.168.1.102,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",/logout,POST,,chris.miller,LOGOUT,,,,,200,50
eab7222c-9f67-4296-8d5c-e75c15ed8ca4,2024-12-06T15:17:52.390128Z,CONNECTION_ATTEMPT,10.0.0.54,,,GET,,,,,35959,UDP,RESET,,45
f61c1093-fede-4feb-8e0d-b08c10a866c9,2024-12-06T15:31:29.303548Z,CONNECTION_ATTEMPT,193.32.162.159,,,POST,,,,,44338,TCP,RESET,,52
b4992dac-c9be-415c-9164-ff7763d00184,2024-12-06T16:19:53.084068Z,CONNECTION_ATTEMPT,10.0.0.51,,,GET,,,,,62902,TCP,RESET,,14
e2825639-b8cd-4cb5-b66a-42dded0061dd,2024-12-06T16:58:04.653360Z,CONNECTION_ATTEMPT,10.0.0.53,,,GET,,,,,47600,UDP,REFUSED,,5
412ad5fa-1016-4d4a-bfee-5d6b3d92bd0f,2024-12-06T16:59:28.968014Z,HTTP_REQUEST,195.54.160.149,Wget/1.21.1,/admin/panel,POST,,,,,,,,201,167
67d258ae-073c-43e2-ac5e-5c68e1bd5df6,2024-12-06T17:08:59.142859Z,CONNECTION_ATTEMPT,192.168.1.101,,,POST,,,,,11569,UDP,TIMEOUT,,74
be377adc-a039-4d9b-bca4-d8036c358109,2024-12-06T17:25:38.031105Z,CONNECTION_ATTEMPT,192.168.1.103,,,GET,,,,,50712,TCP,TIMEOUT,,74
c354806f-38a0-4353-99a2-99f1917de5b1,2024-12-06T17:32:16.280896Z,AUTH_ATTEMPT,192.168.1.101,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/login,POST,,chris.miller,SUCCESS,,,,,200,160
36404ca7-a49a-461f-a404-24379fce9150,2024-12-06T17:41:06.647703Z,CONNECTION_ATTEMPT,45.155.205.233,,,GET,,,,,7972,UDP,TIMEOUT,,88
3a050fee-6136-4d06-b6cc-b6ff089902af,2024-12-06T17:59:44.315995Z,HTTP_REQUEST,45.129.56.200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/api/reports,POST,,,,,,,,201,359
21cded85-5e51-4c5b-ab1c-8d29cf5375ba,2024-12-06T18:20:15.882978Z,CONNECTION_ATTEMPT,172.16.0.10,,,POST,,,,,21231,UDP,RESET,,61
91c0ef97-3f22-4c4b-85e2-bb2357ec381b,2024-12-06T19:20:08.913796Z,HTTP_REQUEST,10.0.0.50,Wget/1.21.1,/api/diagnostic,POST,id=1' AND SLEEP(5) --,,,,,,,500,514
58af435f-967a-46b8-9b43-ea25ee6520be,2024-12-06T19:26:14.109121Z,CONNECTION_ATTEMPT,192.168.1.100,,,POST,,,,,43633,UDP,TIMEOUT,,65
f6a15a51-c9d1-458b-b49c-ad070cbaebcd,2024-12-06T19:37:02.279311Z,HTTP_REQUEST,10.0.0.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/docs,POST,,,,,,,,204,47
aa2f0102-5b10-44d0-864c-eb2cbf52e67b,2024-12-06T20:01:48.519439Z,CONNECTION_ATTEMPT,192.168.1.103,,,POST,,,,,58164,TCP,RESET,,10
8bec5694-00d9-46c8-83eb-3aaa7b868f47,2024-12-06T21:21:16.888796Z,HTTP_REQUEST,10.0.0.52,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/phpmyadmin,GET,,,,,,,,200,107
e5780c5f-b35f-40e4-9489-2510e2e0cb2d,2024-12-06T21:52:18.190022Z,AUTH_ATTEMPT,103.75.201.4,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",/logout,GET,,john.doe,LOGOUT,,,,,200,59
07d13056-bb3f-445b-9ec4-a8af0fc58093,2024-12-06T22:02:01.951696Z,HTTP_REQUEST,10.0.0.54,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/ping,POST,,,,,,,,204,51
4af2cab7-be03-4692-af22-efd140b12f6c,2024-12-06T22:08:04.076873Z,AUTH_ATTEMPT,10.0.0.54,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",/login,POST,,emily.davis,FAILED,account_not_found,,,,401,84
926235cd-ed14-4b79-ac5b-423f58662db0,2024-12-06T22:11:52.838342Z,CONNECTION_ATTEMPT,5.188.206.13,,,POST,,,,,47578,UDP,OPEN,,59
68af9c4a-7493-4c0c-8113-6684f121cd64,2024-12-06T22:34:26.337919Z,HTTP_REQUEST,91.92.109.87,Wget/1.21.1,/api/keys,POST,,,,,,,,200,791
54f6eef9-1d42-4006-b6e7-b4ea7b26e876,2024-12-06T23:06:50.073281Z,AUTH_ATTEMPT,194.26.192.64,Nikto/2.5.0,/login,POST,,andrew.rodriguez,SUCCESS,,,,,200,110
e8fed3b8-1ef0-4d69-86c4-49afa8bdea9e,2024-12-07T01:13:09.432241Z,AUTH_ATTEMPT,192.168.1.101,Wget/1.21.1,/login,POST,,david.brown,FAILED,account_not_found,,,,401,192
efebae7a-f8c2-4c1c-8ba6-c88cd0e9a5ac,2024-12-07T01:16:12.437855Z,AUTH_ATTEMPT,172.16.0.10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login,GET,,sarah.johnson,SUCCESS,,,,,200,184
1b91f476-1ee3-4bb2-90ad-43edac50fb8c,2024-12-07T02:30:37.872838Z,HTTP_REQUEST,172.16.0.12,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",/help,GET,,,,,,,,201,29
9646d7ab-34d0-472c-a2db-bb70df587ceb,2024-12-07T03:45:39.846922Z,AUTH_ATTEMPT,91.92.109.87,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,/logout,POST,,chris.miller,LOGOUT,,,,,200,33
eb364237-5b6f-42da-8078-b9a799cce73e,2024-12-07T03:50:44.350272Z,HTTP_REQUEST,10.0.0.51,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",/api/orders,GET,,,,,,,,204,72
5a19bd7e-3bde-4897-a1af-5673e0617f04,2024-12-07T04:53:22.622162Z,CONNECTION_ATTEMPT,172.16.0.13,,,GET,,,,,44758,UDP,RESET,,89
af414031-80df-4848-9375-cc6cdf6dff90,2024-12-07T04:57:24.886003Z,AUTH_ATTEMPT,172.16.0.14,Nmap Scripting Engine,/login,GET,,michael.harris,SUCCESS,,,,,200,125
e736b203-3c66-491c-b2e5-e3a6d45b42ae,2024-12-07T05:21:48.341289Z,AUTH_ATTEMPT,192.168.1.102,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",/logout,GET,,lisa.thomas,LOGOUT,,,,,200,67
35094e0b-2b1f-4fb3-97a0-610d264a8352,2024-12-07T05:43:48.323061Z,AUTH_ATTEMPT,10.0.0.52,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login,POST,,james.jackson,FAILED,invalid_credentials,,,,401,168
783aa95b-cfa2-44ef-9b38-fbeca0c99fba,2024-12-07T06:32:51.459372Z,CONNECTION_ATTEMPT,10.0.0.54,,,POST,,,,,19580,TCP,REFUSED,,11
a56a680c-33cc-4e2e-85a3-5dd2a8c7e2c0,2024-12-07T06:47:31.122787Z,CONNECTION_ATTEMPT,193.32.162.159,,,GET,,,,,18522,UDP,REFUSED,,28
d08b7099-2030-4405-9ce3-6d6bcc7d6bbe,2024-12-07T07:13:38.133271Z,CONNECTION_ATTEMPT,172.16.0.13,,,POST,,,,,17831,TCP,RESET,,82
03895dfd-ced0-4986-9f37-bb7e73efae1b,2024-12-07T08:06:04.380355Z,HTTP_REQUEST,91.240.118.172,gobuster/3.5,/contact,GET,,,,,,,,204,85
